label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
4,0.418282,0.773498,0.010000,0.926638,0.010000,0.900356,0.010000,0.880728,0.010000,0.405585,0.148197,0.581916,0.115213,0.439939,0.100785,0.332943,0.078282,0.233101,0.598452,0.714751,0.757564,0.738529,0.882562,0.754204,0.986528,0.762689,0.808031,0.668086,0.952068,0.663956,0.990000,0.670522,0.990000,0.675243,0.978995,0.651497,0.990000,0.632743,0.990000,0.616424,0.990000,0.605350
4,0.369001,0.487173,0.010000,0.676271,0.010000,0.679570,0.010000,0.676405,0.010000,0.096713,0.093149,0.288717,0.070356,0.144837,0.046865,0.024516,0.025657,0.010000,0.550250,0.444238,0.708748,0.474882,0.836416,0.504074,0.939037,0.526739,0.769633,0.352254,0.914973,0.342113,0.990000,0.333220,0.990000,0.326153,0.942594,0.384336,0.990000,0.373638,0.990000,0.366326,0.990000,0.366370
3,0.350467,0.768107,0.010000,0.572859,0.010000,0.484676,0.010000,0.409322,0.010000,0.347704,0.188132,0.440289,0.230100,0.287354,0.254541,0.175442,0.277816,0.072969,0.473998,0.472553,0.551590,0.314725,0.609635,0.194887,0.663540,0.100111,0.657301,0.573154,0.696751,0.424822,0.726103,0.310495,0.756752,0.213156,0.843997,0.739922,0.892368,0.613573,0.937849,0.519531,0.967197,0.439098
2,0.404544,0.693488,0.120776,0.812583,0.206913,0.745929,0.284187,0.683303,0.345534,0.637698,0.177657,0.551312,0.147176,0.427798,0.125251,0.338676,0.107925,0.251238,0.344438,0.443693,0.317580,0.310183,0.294579,0.199490,0.282737,0.115092,0.733573,0.586135,0.854473,0.596173,0.952326,0.602242,0.990000,0.609259,0.877426,0.568599,0.990000,0.570121,0.990000,0.563224,0.990000,0.564591
2,0.649975,0.656444,0.229178,0.636312,0.357907,0.570292,0.472778,0.505595,0.568127,0.463201,0.395989,0.364778,0.393576,0.209049,0.394220,0.078077,0.388963,0.010000,0.679364,0.318024,0.701685,0.147470,0.723704,0.010000,0.736228,0.010000,0.990000,0.605913,0.990000,0.623899,0.990000,0.626955,0.990000,0.637629,0.990000,0.713008,0.990000,0.744639,0.990000,0.766735,0.990000,0.786463
3,0.606271,0.706777,0.097259,0.865592,0.010000,0.855165,0.010000,0.845419,0.010000,0.836576,0.367258,0.561563,0.333314,0.446719,0.314444,0.365527,0.290452,0.287354,0.527869,0.465899,0.487728,0.348915,0.445293,0.252127,0.423930,0.173321,0.745238,0.439854,0.730167,0.322622,0.718757,0.238842,0.704460,0.158341,0.920746,0.464533,0.908954,0.366361,0.900463,0.291149,0.898738,0.216853
4,0.582223,0.572092,0.027668,0.636664,0.010000,0.605621,0.010000,0.572182,0.142132,0.182972,0.349582,0.384630,0.326850,0.262172,0.316763,0.168441,0.294945,0.087676,0.745253,0.506845,0.881386,0.520134,0.990000,0.529812,0.990000,0.532829,0.919618,0.535747,0.990000,0.558378,0.990000,0.581651,0.990000,0.599665,0.990000,0.556318,0.990000,0.571680,0.990000,0.583987,0.990000,0.590763
2,0.401771,0.714639,0.078099,0.802749,0.167040,0.729587,0.246888,0.655656,0.310967,0.602865,0.117634,0.554648,0.064516,0.432647,0.022784,0.334910,0.010000,0.250458,0.316280,0.448692,0.271129,0.304986,0.230072,0.195250,0.199651,0.105132,0.764470,0.567984,0.893270,0.547242,0.990000,0.525315,0.990000,0.505942,0.918624,0.564442,0.990000,0.536884,0.990000,0.504162,0.990000,0.486879
2,0.508743,0.386329,0.117334,0.282665,0.234365,0.225985,0.345116,0.168423,0.432602,0.129544,0.346823,0.084220,0.384680,0.010000,0.419361,0.010000,0.452315,0.010000,0.591755,0.076599,0.650533,0.010000,0.688209,0.010000,0.724264,0.010000,0.957311,0.409008,0.990000,0.450303,0.990000,0.475691,0.990000,0.496036,0.990000,0.540338,0.990000,0.599502,0.990000,0.635610,0.990000,0.679545
3,0.650372,0.363844,0.039283,0.500795,0.010000,0.485649,0.010000,0.465771,0.010000,0.453701,0.408413,0.169676,0.383664,0.033764,0.370590,0.010000,0.360121,0.010000,0.588537,0.084556,0.562165,0.010000,0.545104,0.010000,0.526085,0.010000,0.817640,0.085758,0.793818,0.010000,0.777729,0.010000,0.769475,0.010000,0.990000,0.131471,0.990000,0.010000,0.990000,0.010000,0.990000,0.010000
2,0.410206,0.705553,0.030377,0.719454,0.144118,0.653109,0.240456,0.594158,0.323989,0.546236,0.186082,0.460234,0.196485,0.323556,0.195961,0.208358,0.205929,0.109814,0.375761,0.398608,0.354313,0.243794,0.338878,0.113233,0.335167,0.012613,0.812186,0.682854,0.960375,0.717645,0.990000,0.744449,0.990000,0.776263,0.990000,0.691874,0.990000,0.708750,0.990000,0.722792,0.990000,0.730961
1,0.369457,0.613549,0.017464,0.629436,0.129851,0.574457,0.222448,0.530018,0.302990,0.487760,0.139806,0.375215,0.138392,0.241451,0.129300,0.130345,0.129486,0.041207,0.551244,0.577230,0.704199,0.626329,0.819391,0.658317,0.910256,0.694223,0.758244,0.571982,0.901645,0.584732,0.990000,0.606665,0.990000,0.619265,0.913374,0.626458,0.990000,0.660616,0.990000,0.679796,0.990000,0.702372
2,0.356368,0.572948,0.010000,0.652621,0.057996,0.550528,0.134609,0.463731,0.210883,0.384495,0.040480,0.366200,0.010000,0.218745,0.010000,0.109808,0.010000,0.015487,0.276060,0.251543,0.238415,0.091292,0.205814,0.010000,0.181765,0.010000,0.771000,0.398697,0.922068,0.374037,0.990000,0.342789,0.990000,0.330179,0.951243,0.410045,0.990000,0.373186,0.990000,0.344879,0.990000,0.311306
2,0.630011,0.716667,0.242140,0.662306,0.345127,0.590713,0.442412,0.522274,0.518993,0.470203,0.408830,0.460041,0.417358,0.308514,0.411697,0.197706,0.416818,0.107470,0.661345,0.422104,0.685974,0.265799,0.711453,0.139964,0.723942,0.034777,0.990000,0.714660,0.990000,0.747566,0.990000,0.775054,0.990000,0.796930,0.990000,0.750340,0.990000,0.761062,0.990000,0.763195,0.990000,0.770618
3,0.647065,0.446652,0.010000,0.439918,0.010000,0.384867,0.010000,0.335662,0.010000,0.296055,0.374983,0.154964,0.359574,0.010000,0.343363,0.010000,0.334950,0.010000,0.675369,0.111230,0.685476,0.010000,0.708080,0.010000,0.712999,0.010000,0.902073,0.165888,0.898691,0.010000,0.905591,0.010000,0.907499,0.010000,0.990000,0.283913,0.990000,0.142345,0.990000,0.038093,0.990000,0.010000
4,0.647129,0.302584,0.010000,0.219803,0.010000,0.161858,0.010000,0.111973,0.334688,0.010000,0.470662,0.010000,0.514117,0.010000,0.549861,0.010000,0.574172,0.010000,0.865180,0.311563,0.990000,0.397606,0.990000,0.469858,0.990000,0.519526,0.990000,0.350203,0.990000,0.407382,0.990000,0.459062,0.990000,0.496930,0.990000,0.450282,0.990000,0.515048,0.990000,0.564725,0.990000,0.610462
2,0.525790,0.471727,0.170107,0.561352,0.272657,0.484434,0.362134,0.421283,0.449221,0.371094,0.228212,0.273410,0.189564,0.137792,0.156692,0.032256,0.129001,0.010000,0.488825,0.174673,0.482739,0.010000,0.476015,0.010000,0.467717,0.010000,0.917468,0.399179,0.990000,0.427424,0.990000,0.441739,0.990000,0.467400,0.990000,0.396534,0.990000,0.409202,0.990000,0.422379,0.990000,0.431040
3,0.528321,0.724872,0.010000,0.611765,0.010000,0.558299,0.010000,0.514192,0.010000,0.470213,0.403170,0.462907,0.442751,0.330993,0.477613,0.238495,0.506073,0.156593,0.585147,0.449948,0.609030,0.311067,0.624391,0.195411,0.640667,0.105545,0.802447,0.547964,0.846112,0.422630,0.884961,0.327390,0.913311,0.246680,0.965244,0.671060,0.990000,0.565922,0.990000,0.491962,0.990000,0.424060
4,0.383523,0.345801,0.010000,0.426236,0.010000,0.413256,0.010000,0.399749,0.010000,0.010000,0.145040,0.145769,0.115335,0.013178,0.096557,0.010000,0.076831,0.010000,0.560881,0.310826,0.700458,0.344928,0.804631,0.371853,0.897618,0.398404,0.747642,0.313746,0.868248,0.347867,0.972344,0.373617,0.990000,0.397513,0.898614,0.342512,0.990000,0.374492,0.990000,0.389805,0.990000,0.406267
2,0.392563,0.550490,0.010000,0.375428,0.137360,0.329518,0.251533,0.282417,0.348410,0.250410,0.271366,0.216059,0.334357,0.066452,0.385657,0.010000,0.422316,0.010000,0.506293,0.241910,0.563837,0.075155,0.610867,0.010000,0.643369,0.010000,0.816126,0.696623,0.948067,0.788065,0.990000,0.861817,0.990000,0.932312,0.975169,0.785788,0.990000,0.859022,0.990000,0.906245,0.990000,0.944883
0,0.322573,0.651566,0.010000,0.519917,0.069913,0.466115,0.174926,0.411974,0.261647,0.376998,0.252573,0.674269,0.348957,0.787133,0.427558,0.873689,0.497791,0.940193,0.539321,0.650662,0.694567,0.725098,0.805735,0.781358,0.904968,0.823251,0.717583,0.766601,0.836518,0.861755,0.932063,0.930912,0.990000,0.988442,0.888243,0.817987,0.990000,0.868900,0.990000,0.899287,0.990000,0.938302
4,0.323232,0.325109,0.010000,0.332361,0.010000,0.304598,0.010000,0.272772,0.010000,0.010000,0.102360,0.061141,0.096393,0.010000,0.101979,0.010000,0.097109,0.010000,0.513446,0.312543,0.660849,0.375284,0.777452,0.432526,0.869858,0.469280,0.732024,0.316781,0.868295,0.363262,0.977771,0.391670,0.990000,0.421046,0.901326,0.339133,0.990000,0.347217,0.990000,0.352031,0.990000,0.352678
1,0.470686,0.406654,0.137036,0.394903,0.221417,0.320594,0.293710,0.260079,0.358125,0.201892,0.252653,0.200229,0.229231,0.076929,0.217097,0.010000,0.205589,0.010000,0.644897,0.362044,0.778510,0.398865,0.894507,0.423462,0.981006,0.444037,0.832934,0.357072,0.960001,0.370218,0.990000,0.385052,0.990000,0.393631,0.963431,0.437166,0.990000,0.471072,0.990000,0.493005,0.990000,0.519542
4,0.666904,0.654544,0.123720,0.756184,0.022273,0.732764,0.010000,0.711151,0.278250,0.293148,0.456011,0.473139,0.443711,0.349718,0.436525,0.258222,0.426329,0.175786,0.833908,0.594897,0.964212,0.602031,0.990000,0.613383,0.990000,0.623528,0.990000,0.587434,0.990000,0.601543,0.990000,0.606297,0.990000,0.616600,0.990000,0.585970,0.990000,0.569454,0.990000,0.561467,0.990000,0.553881
0,0.503972,0.340530,0.137020,0.448800,0.238473,0.358620,0.327751,0.286548,0.402606,0.216365,0.460997,0.356910,0.606379,0.354421,0.722426,0.363156,0.818860,0.361960,0.676348,0.302498,0.839927,0.338349,0.970558,0.369561,0.990000,0.398005,0.901802,0.215299,0.990000,0.215590,0.990000,0.217369,0.990000,0.213712,0.990000,0.169445,0.990000,0.126229,0.990000,0.095069,0.990000,0.071682
0,0.509771,0.478794,0.133706,0.599461,0.227295,0.498560,0.310132,0.417093,0.381165,0.337932,0.465194,0.507203,0.619103,0.517299,0.744304,0.526800,0.842635,0.539754,0.702005,0.421916,0.870672,0.460237,0.990000,0.481437,0.990000,0.501119,0.923039,0.285808,0.990000,0.244486,0.990000,0.218424,0.990000,0.187448,0.990000,0.279415,0.990000,0.224619,0.990000,0.188941,0.990000,0.161835
3,0.629827,0.330280,0.010000,0.554127,0.010000,0.555978,0.010000,0.564246,0.010000,0.571798,0.356364,0.151306,0.317348,0.010000,0.289660,0.010000,0.267703,0.010000,0.555623,0.036474,0.526038,0.010000,0.494957,0.010000,0.473571,0.010000,0.807371,0.014618,0.782136,0.010000,0.769355,0.010000,0.758280,0.010000,0.990000,0.050168,0.990000,0.010000,0.985850,0.010000,0.974777,0.010000
1,0.664822,0.751584,0.246560,0.770899,0.361360,0.689481,0.470078,0.618106,0.549474,0.556641,0.371586,0.492607,0.343007,0.338845,0.322412,0.215624,0.304410,0.114413,0.879156,0.688276,0.990000,0.712792,0.990000,0.742110,0.990000,0.760653,0.990000,0.698374,0.990000,0.722727,0.990000,0.739910,0.990000,0.760113,0.990000,0.712208,0.990000,0.711117,0.990000,0.711588,0.990000,0.711212
4,0.409195,0.675978,0.010000,0.455567,0.010000,0.374969,0.010000,0.303789,0.236692,0.097330,0.302426,0.375363,0.352038,0.245430,0.387016,0.143654,0.423782,0.052974,0.572783,0.747251,0.681622,0.860784,0.757111,0.947430,0.824384,0.990000,0.797561,0.786079,0.923401,0.847864,0.990000,0.893921,0.990000,0.935570,0.901252,0.921409,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
4,0.672768,0.558344,0.153203,0.601488,0.055791,0.556350,0.010000,0.522669,0.269767,0.189839,0.466332,0.374280,0.446562,0.257141,0.431305,0.171777,0.409986,0.096282,0.825472,0.497797,0.958314,0.510294,0.990000,0.510749,0.990000,0.519470,0.990000,0.530433,0.990000,0.549746,0.990000,0.572673,0.990000,0.583967,0.990000,0.557380,0.990000,0.569013,0.990000,0.580157,0.990000,0.588552
1,0.495917,0.551776,0.147433,0.559965,0.235433,0.483471,0.308158,0.415758,0.380466,0.355844,0.248647,0.338782,0.218427,0.207829,0.195069,0.105756,0.180917,0.018418,0.678236,0.478676,0.829489,0.498223,0.948363,0.505085,0.990000,0.521493,0.878507,0.486588,0.990000,0.501199,0.990000,0.515791,0.990000,0.522557,0.990000,0.497665,0.990000,0.493208,0.990000,0.483851,0.990000,0.481347
3,0.593555,0.738832,0.010000,0.937440,0.010000,0.927745,0.010000,0.927398,0.010000,0.927442,0.320934,0.562046,0.284668,0.430479,0.260001,0.321573,0.238257,0.235001,0.504292,0.464647,0.454932,0.316880,0.411905,0.199621,0.379843,0.107435,0.761768,0.436764,0.748647,0.296476,0.735980,0.188515,0.727033,0.104737,0.979636,0.469612,0.981100,0.351169,0.977067,0.260785,0.978549,0.176682
1,0.342603,0.452260,0.010000,0.510896,0.056093,0.416260,0.141800,0.334074,0.206189,0.265053,0.087182,0.244857,0.064781,0.102594,0.057062,0.010000,0.045091,0.010000,0.530592,0.344993,0.685689,0.339211,0.817000,0.330778,0.922910,0.324214,0.742218,0.366172,0.881598,0.382667,0.989126,0.404768,0.990000,0.415530,0.908057,0.348646,0.990000,0.339447,0.990000,0.325711,0.990000,0.315678
1,0.496372,0.784185,0.142916,0.734143,0.247287,0.672431,0.342497,0.625217,0.424599,0.590036,0.312084,0.521490,0.328816,0.385465,0.336247,0.274726,0.347181,0.184633,0.659766,0.807809,0.784884,0.890221,0.883256,0.968236,0.963423,0.990000,0.889052,0.784895,0.990000,0.830359,0.990000,0.854484,0.990000,0.883278,0.990000,0.856233,0.990000,0.888239,0.990000,0.912167,0.990000,0.930203
4,0.415729,0.748364,0.010000,0.569365,0.010000,0.499981,0.010000,0.446307,0.132829,0.123273,0.279744,0.418172,0.332324,0.272043,0.371006,0.157583,0.403691,0.061249,0.595897,0.804912,0.715769,0.927917,0.810828,0.990000,0.887289,0.990000,0.810193,0.887300,0.923871,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000,0.931954,0.990000,0.982367,0.990000,0.990000,0.990000,0.990000
4,0.326519,0.703002,0.010000,0.613748,0.010000,0.553781,0.010000,0.501220,0.010000,0.135738,0.120083,0.414247,0.134207,0.271550,0.141337,0.159641,0.145879,0.062245,0.523526,0.686889,0.669301,0.753384,0.785329,0.812149,0.883030,0.856308,0.726553,0.745439,0.858708,0.810824,0.954576,0.862342,0.990000,0.906803,0.880415,0.818011,0.990000,0.865416,0.990000,0.902212,0.990000,0.936575
4,0.479619,0.519736,0.010000,0.370066,0.010000,0.308722,0.010000,0.241127,0.278972,0.067743,0.369219,0.283130,0.417477,0.173826,0.444390,0.086187,0.478276,0.017063,0.627972,0.561314,0.727049,0.641197,0.804642,0.708456,0.861112,0.756572,0.803481,0.584969,0.910362,0.618712,0.990000,0.659431,0.990000,0.684344,0.916207,0.656579,0.990000,0.679406,0.990000,0.702295,0.990000,0.721179
2,0.503973,0.740266,0.159733,0.606212,0.279629,0.575980,0.385819,0.553883,0.474553,0.525517,0.354674,0.430796,0.386969,0.297083,0.410943,0.193795,0.440658,0.100996,0.581925,0.452551,0.625441,0.301732,0.653910,0.184616,0.677267,0.090629,0.893669,0.833209,0.990000,0.901047,0.990000,0.949213,0.990000,0.990000,0.990000,0.965724,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
4,0.591870,0.706293,0.020207,0.839233,0.010000,0.817805,0.010000,0.798191,0.128478,0.372557,0.345885,0.529996,0.315532,0.396058,0.301106,0.296968,0.276399,0.221332,0.759822,0.654974,0.902635,0.674449,0.990000,0.694378,0.990000,0.705973,0.950065,0.630097,0.990000,0.650393,0.990000,0.673035,0.990000,0.679368,0.990000,0.641591,0.990000,0.654661,0.990000,0.671939,0.990000,0.680694
3,0.362438,0.572601,0.010000,0.618294,0.010000,0.591468,0.010000,0.560644,0.010000,0.539039,0.146807,0.322525,0.154622,0.174401,0.170196,0.065549,0.174420,0.010000,0.350909,0.265023,0.337061,0.102228,0.324720,0.010000,0.317700,0.010000,0.626096,0.304144,0.653438,0.164038,0.674238,0.047892,0.694539,0.010000,0.828199,0.394147,0.866109,0.269437,0.885641,0.172010,0.909734,0.095888
0,0.592280,0.358716,0.291651,0.284286,0.383610,0.249153,0.473954,0.207522,0.541794,0.174431,0.536041,0.376425,0.626647,0.459925,0.695179,0.521707,0.754298,0.579352,0.766109,0.341913,0.888575,0.388554,0.985563,0.421567,0.990000,0.448992,0.938177,0.381898,0.990000,0.417148,0.990000,0.443557,0.990000,0.465677,0.990000,0.483716,0.990000,0.530365,0.990000,0.576878,0.990000,0.606457
1,0.333368,0.680872,0.010000,0.724836,0.057416,0.640130,0.134930,0.563831,0.204916,0.499984,0.091479,0.471058,0.074628,0.325116,0.068256,0.216891,0.057458,0.121330,0.523306,0.584927,0.675677,0.579441,0.800657,0.573526,0.904861,0.571785,0.723678,0.612390,0.859594,0.628072,0.976483,0.650384,0.990000,0.664769,0.893955,0.579415,0.990000,0.562400,0.990000,0.554997,0.990000,0.537880
2,0.418377,0.560495,0.025189,0.532615,0.118020,0.449054,0.200244,0.370455,0.266166,0.302683,0.173315,0.313421,0.161166,0.172296,0.153398,0.059132,0.145810,0.010000,0.430605,0.261176,0.432414,0.097412,0.445741,0.010000,0.453822,0.010000,0.819722,0.557847,0.958345,0.609057,0.990000,0.656415,0.990000,0.688998,0.989051,0.582776,0.990000,0.612709,0.990000,0.629798,0.990000,0.647669
3,0.394909,0.510487,0.010000,0.423692,0.010000,0.374156,0.010000,0.339606,0.010000,0.294490,0.237307,0.258307,0.249613,0.144602,0.268054,0.045306,0.269461,0.010000,0.452326,0.259815,0.484273,0.125395,0.510321,0.016767,0.531626,0.010000,0.627170,0.331609,0.662535,0.206966,0.682395,0.118445,0.698537,0.035770,0.808779,0.444662,0.852190,0.351626,0.895337,0.281923,0.922732,0.214658
4,0.608416,0.581547,0.010000,0.575076,0.010000,0.511115,0.010000,0.462119,0.165210,0.053254,0.367745,0.313824,0.372256,0.158725,0.371007,0.037275,0.367708,0.010000,0.817745,0.531497,0.987250,0.573038,0.990000,0.607965,0.990000,0.634065,0.990000,0.548286,0.990000,0.580670,0.990000,0.594449,0.990000,0.616286,0.990000,0.589819,0.990000,0.601057,0.990000,0.601178,0.990000,0.604553
3,0.416525,0.592917,0.010000,0.375089,0.010000,0.293245,0.010000,0.219606,0.010000,0.161543,0.301135,0.301673,0.336164,0.168453,0.377099,0.073757,0.401240,0.010000,0.505348,0.325288,0.549531,0.183567,0.580084,0.079308,0.616860,0.010000,0.689373,0.437893,0.733125,0.319193,0.768606,0.221704,0.798775,0.135409,0.843018,0.596111,0.897240,0.489085,0.941193,0.412296,0.978076,0.348003
2,0.531698,0.353338,0.164735,0.221967,0.299276,0.194649,0.411915,0.169306,0.504237,0.146733,0.393575,0.034694,0.450165,0.010000,0.486572,0.010000,0.523468,0.010000,0.623479,0.051950,0.669089,0.010000,0.703655,0.010000,0.732214,0.010000,0.926089,0.482760,0.990000,0.573181,0.990000,0.646609,0.990000,0.711777,0.990000,0.535171,0.990000,0.573553,0.990000,0.603633,0.990000,0.626299
3,0.543461,0.365068,0.010000,0.246016,0.010000,0.191952,0.010000,0.140967,0.010000,0.102933,0.401605,0.078478,0.440534,0.010000,0.470985,0.010000,0.503500,0.010000,0.638480,0.090279,0.704849,0.010000,0.748769,0.010000,0.783090,0.010000,0.822375,0.172429,0.862457,0.041985,0.895338,0.010000,0.923134,0.010000,0.990000,0.311898,0.990000,0.194040,0.990000,0.102815,0.990000,0.025101
4,0.662915,0.712572,0.042011,0.737836,0.010000,0.678451,0.010000,0.641226,0.222132,0.259416,0.420728,0.490674,0.399182,0.355570,0.382679,0.252386,0.364636,0.158065,0.847208,0.665816,0.990000,0.696554,0.990000,0.724507,0.990000,0.745497,0.990000,0.694325,0.990000,0.727561,0.990000,0.752151,0.990000,0.776078,0.990000,0.707705,0.990000,0.713655,0.990000,0.714992,0.990000,0.718839
1,0.529223,0.420692,0.154178,0.306919,0.288558,0.276509,0.402453,0.258163,0.501305,0.234569,0.387461,0.103841,0.434351,0.010000,0.477294,0.010000,0.507863,0.010000,0.706796,0.476552,0.830487,0.590760,0.918021,0.685638,0.990000,0.766849,0.953183,0.510947,0.990000,0.582700,0.990000,0.637386,0.990000,0.677896,0.990000,0.621248,0.990000,0.690277,0.990000,0.731994,0.990000,0.778618
4,0.330339,0.755451,0.010000,0.660569,0.010000,0.600197,0.010000,0.540706,0.010000,0.133565,0.112082,0.438285,0.126831,0.281773,0.129111,0.154790,0.137830,0.045182,0.536628,0.784889,0.679149,0.882402,0.798241,0.963448,0.890257,0.990000,0.788779,0.790779,0.938283,0.828842,0.990000,0.865051,0.990000,0.892268,0.940896,0.920417,0.990000,0.983448,0.990000,0.990000,0.990000,0.990000
0,0.608096,0.687471,0.299929,0.814943,0.391945,0.736404,0.469387,0.668637,0.537460,0.614294,0.573627,0.739194,0.701096,0.766822,0.808183,0.782470,0.896826,0.800070,0.777603,0.596108,0.925290,0.590582,0.990000,0.583413,0.990000,0.574128,0.967560,0.578123,0.990000,0.583252,0.990000,0.588994,0.990000,0.598473,0.990000,0.512976,0.990000,0.480220,0.990000,0.457364,0.990000,0.431895
4,0.646791,0.738003,0.039258,0.989969,0.010000,0.990000,0.010000,0.990000,0.062736,0.441832,0.350674,0.581942,0.289653,0.452824,0.253463,0.345427,0.210759,0.261905,0.817358,0.650417,0.979231,0.656628,0.990000,0.658029,0.990000,0.664418,0.990000,0.605530,0.990000,0.609321,0.990000,0.615511,0.990000,0.618142,0.990000,0.541654,0.990000,0.508263,0.990000,0.485980,0.990000,0.464450
2,0.529970,0.639311,0.203121,0.559715,0.322748,0.537218,0.414945,0.517795,0.500804,0.505311,0.370038,0.368329,0.382656,0.238903,0.403665,0.137790,0.416058,0.056431,0.580250,0.365117,0.601089,0.227726,0.620216,0.116576,0.641156,0.020626,0.891431,0.706429,0.990000,0.757386,0.990000,0.803835,0.990000,0.846695,0.990000,0.798570,0.990000,0.853958,0.990000,0.899643,0.990000,0.937642
2,0.634794,0.703687,0.254246,0.510664,0.391662,0.475637,0.512473,0.440335,0.610260,0.411041,0.507115,0.337916,0.570574,0.193541,0.608868,0.071042,0.653498,0.010000,0.767611,0.380074,0.841631,0.215594,0.894379,0.089393,0.944196,0.010000,0.990000,0.820785,0.990000,0.903663,0.990000,0.959871,0.990000,0.990000,0.990000,0.963704,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
0,0.500067,0.721832,0.101520,0.707173,0.204248,0.628038,0.295091,0.557825,0.377830,0.490508,0.458069,0.701341,0.606283,0.735468,0.720487,0.751940,0.814406,0.770656,0.711900,0.659764,0.867130,0.695214,0.990000,0.719768,0.990000,0.735858,0.920447,0.709097,0.990000,0.744317,0.990000,0.777279,0.990000,0.807514,0.990000,0.720064,0.990000,0.725664,0.990000,0.728380,0.990000,0.735922
3,0.415806,0.342093,0.010000,0.331794,0.010000,0.271992,0.010000,0.220141,0.010000,0.182257,0.190956,0.057123,0.199309,0.010000,0.214389,0.010000,0.218959,0.010000,0.413816,0.013916,0.409567,0.010000,0.410180,0.010000,0.414033,0.010000,0.674952,0.069443,0.682818,0.010000,0.684208,0.010000,0.691030,0.010000,0.920253,0.190282,0.964805,0.059077,0.990000,0.010000,0.990000,0.010000
2,0.395971,0.300506,0.010000,0.402511,0.058247,0.283188,0.113940,0.177502,0.154630,0.092623,0.069956,0.135602,0.013685,0.010000,0.010000,0.010000,0.010000,0.010000,0.279798,0.010000,0.227319,0.010000,0.174049,0.010000,0.137604,0.010000,0.789015,0.154449,0.935025,0.152110,0.990000,0.143900,0.990000,0.146276,0.969352,0.150577,0.990000,0.147225,0.990000,0.142140,0.990000,0.140204
4,0.447442,0.467332,0.010000,0.239375,0.010000,0.141446,0.010000,0.058559,0.290830,0.010000,0.339258,0.152902,0.414320,0.014435,0.465418,0.010000,0.501727,0.010000,0.646812,0.500476,0.774634,0.603407,0.885739,0.691344,0.963714,0.753759,0.853402,0.586687,0.981605,0.671794,0.990000,0.733227,0.990000,0.782638,0.990000,0.683861,0.990000,0.758112,0.990000,0.805271,0.990000,0.843938
2,0.516559,0.763150,0.158688,0.876586,0.247176,0.783740,0.330457,0.704021,0.399489,0.639920,0.231683,0.580869,0.193370,0.443547,0.164397,0.325417,0.143456,0.237494,0.403809,0.470581,0.342785,0.323703,0.295682,0.201687,0.257134,0.097299,0.915793,0.635871,0.990000,0.642042,0.990000,0.643505,0.990000,0.641107,0.990000,0.581823,0.990000,0.536056,0.990000,0.504994,0.990000,0.479543
0,0.676641,0.448186,0.346550,0.526097,0.431052,0.449766,0.513290,0.374468,0.576668,0.317622,0.634636,0.464587,0.771121,0.482410,0.869363,0.497123,0.958810,0.510532,0.842100,0.349009,0.988286,0.338346,0.990000,0.326804,0.990000,0.319631,0.990000,0.338770,0.990000,0.345176,0.990000,0.343898,0.990000,0.348907,0.990000,0.308801,0.990000,0.273973,0.990000,0.250052,0.990000,0.229643
3,0.423491,0.497141,0.010000,0.534217,0.010000,0.499021,0.010000,0.462468,0.010000,0.429702,0.172548,0.246039,0.155994,0.099781,0.142609,0.010000,0.136133,0.010000,0.402516,0.192867,0.378846,0.032441,0.363575,0.010000,0.353913,0.010000,0.655905,0.227503,0.667149,0.087661,0.668209,0.010000,0.673733,0.010000,0.854949,0.323318,0.865614,0.187916,0.866163,0.096574,0.871425,0.010000
3,0.473702,0.577534,0.010000,0.353761,0.010000,0.272319,0.010000,0.192739,0.010000,0.129118,0.350229,0.257958,0.405468,0.116103,0.439709,0.011446,0.471163,0.010000,0.601433,0.292543,0.671197,0.146850,0.720908,0.029243,0.763700,0.010000,0.812506,0.422563,0.884395,0.294616,0.947059,0.193517,0.989096,0.105872,0.945017,0.568770,0.990000,0.447938,0.990000,0.359575,0.990000,0.281745
4,0.593165,0.403234,0.069632,0.268914,0.010000,0.191963,0.010000,0.129926,0.345895,0.010000,0.460548,0.154157,0.480046,0.036189,0.503848,0.010000,0.517072,0.010000,0.771059,0.392505,0.894663,0.446779,0.990000,0.487186,0.990000,0.519817,0.905079,0.504003,0.990000,0.574362,0.990000,0.636531,0.990000,0.692063,0.990000,0.540404,0.990000,0.578007,0.990000,0.604938,0.990000,0.635220
0,0.531584,0.406788,0.191698,0.457694,0.299093,0.395158,0.387492,0.340991,0.468937,0.301723,0.489799,0.411239,0.626689,0.429702,0.729720,0.448841,0.819285,0.471422,0.711840,0.380170,0.853069,0.421505,0.965326,0.452087,0.990000,0.481672,0.916261,0.335693,0.990000,0.339601,0.990000,0.345596,0.990000,0.343430,0.990000,0.385172,0.990000,0.406253,0.990000,0.419645,0.990000,0.424923
